Date,Region,Confirmed,Recovered/Migrated,Deceased
19-05-2020,Taiwan,440.0,398.0,7.0
19-05-2020,Tajikistan,1729.0,0.0,41.0
19-05-2020,Tanzania,509.0,183.0,21.0
19-05-2020,Thailand,3031.0,2857.0,56.0
19-05-2020,Timor-Leste,24.0,24.0,0.0
19-05-2020,Togo,330.0,106.0,12.0
19-05-2020,Trinidad and Tobago,116.0,107.0,8.0
19-05-2020,Tunisia,1043.0,819.0,46.0
19-05-2020,Turkey,150593.0,111577.0,4171.0
19-05-2020,United States of America,1514900.0,283178.0,91414.0
19-05-2020,Uganda,248.0,63.0,0.0
19-05-2020,Ukraine,18616.0,5276.0,535.0
19-05-2020,United Arab Emirates,24190.0,9577.0,224.0
19-05-2020,United Kingdom,233809.0,1090.0,34876.0
19-05-2020,Uruguay,737.0,569.0,20.0
19-05-2020,Uzbekistan,2791.0,2314.0,13.0
19-05-2020,Venezuela,618.0,253.0,10.0
19-05-2020,Vietnam,324.0,263.0,0.0
19-05-2020,West Bank and Gaza,388.0,337.0,2.0
19-05-2020,Western Sahara,6.0,6.0,0.0
19-05-2020,Yemen,130.0,1.0,20.0
19-05-2020,Zambia,761.0,192.0,7.0
19-05-2020,Zimbabwe,46.0,18.0,4.0
19-05-2020,Global Total,4796476.0,1782471.0,319584.0
20-05-2020,Afghanistan,7653.0,850.0,178.0
20-05-2020,Albania,949.0,742.0,31.0
20-05-2020,Algeria,7377.0,3746.0,561.0
20-05-2020,Andorra,761.0,628.0,51.0
20-05-2020,Angola,52.0,17.0,3.0
20-05-2020,Antigua and Barbuda,25.0,19.0,3.0
20-05-2020,Argentina,8809.0,2872.0,393.0
20-05-2020,Armenia,5041.0,2164.0,64.0
20-05-2020,Australia,7072.0,6431.0,100.0
20-05-2020,Austria,16321.0,14678.0,632.0
20-05-2020,Azerbaijan,3518.0,2198.0,41.0
20-05-2020,Bahamas,96.0,43.0,11.0
20-05-2020,Bahrain,7532.0,2952.0,12.0
20-05-2020,Bangladesh,25121.0,4993.0,370.0
20-05-2020,Barbados,90.0,68.0,7.0
20-05-2020,Belarus,31508.0,10620.0,175.0
20-05-2020,Belgium,55791.0,14687.0,9108.0
20-05-2020,Belize,18.0,16.0,2.0
20-05-2020,Benin,130.0,83.0,2.0
20-05-2020,Bhutan,21.0,5.0,0.0
20-05-2020,Bolivia,4481.0,533.0,189.0
20-05-2020,Bosnia and Herzegovina,2321.0,1522.0,134.0
20-05-2020,Botswana,25.0,17.0,1.0
20-05-2020,Brazil,271885.0,106794.0,17983.0
20-05-2020,Brunei,141.0,136.0,1.0
20-05-2020,Bulgaria,2259.0,646.0,112.0
20-05-2020,Burkina Faso,796.0,652.0,51.0
20-05-2020,Burma,193.0,104.0,6.0
20-05-2020,Burundi,42.0,20.0,1.0
20-05-2020,Cabo Verde,335.0,85.0,3.0
20-05-2020,Cambodia,122.0,122.0,0.0
20-05-2020,Cameroon,3529.0,1567.0,140.0
20-05-2020,Canada,80493.0,40069.0,6028.0
20-05-2020,Central African Republic,366.0,18.0,0.0
20-05-2020,Chad,545.0,139.0,56.0
20-05-2020,Chile,49579.0,21507.0,509.0
20-05-2020,China,84063.0,79310.0,4638.0
20-05-2020,Colombia,16935.0,4050.0,613.0
20-05-2020,Comoros,11.0,3.0,1.0
20-05-2020,Congo (Brazzaville),420.0,132.0,15.0
20-05-2020,Congo (Kinshasa),1629.0,290.0,61.0
20-05-2020,Costa Rica,882.0,577.0,10.0
20-05-2020,Cote d'Ivoire,2153.0,1050.0,28.0
20-05-2020,Croatia,2232.0,1967.0,96.0
20-05-2020,Cuba,1887.0,1538.0,79.0
20-05-2020,Cyprus,918.0,515.0,17.0
20-05-2020,Czech Republic,8647.0,5726.0,302.0
20-05-2020,Denmark,11242.0,9614.0,551.0
20-05-2020,Diamond Princess,712.0,651.0,13.0
20-05-2020,Djibouti,1618.0,1033.0,7.0
20-05-2020,Dominica,16.0,16.0,0.0
20-05-2020,Dominican Republic,13223.0,6613.0,441.0
20-05-2020,Ecuador,34151.0,3457.0,2839.0
20-05-2020,Egypt,13484.0,3742.0,659.0
20-05-2020,El Salvador,1498.0,502.0,30.0
20-05-2020,Equatorial Guinea,825.0,22.0,7.0
20-05-2020,Eritrea,39.0,39.0,0.0
20-05-2020,Estonia,1791.0,938.0,64.0
20-05-2020,Eswatini,208.0,87.0,2.0
20-05-2020,Ethiopia,365.0,120.0,5.0
20-05-2020,Fiji,18.0,15.0,0.0
20-05-2020,Finland,6399.0,5000.0,301.0
20-05-2020,France,180933.0,62678.0,28025.0
20-05-2020,Gabon,1502.0,318.0,12.0
20-05-2020,Gambia,24.0,13.0,1.0
20-05-2020,Georgia,707.0,456.0,12.0
20-05-2020,Germany,177778.0,155681.0,8081.0
20-05-2020,Ghana,6096.0,1773.0,31.0
20-05-2020,Greece,2840.0,1374.0,165.0
20-05-2020,Grenada,22.0,14.0,0.0
20-05-2020,Guatemala,2133.0,155.0,43.0
20-05-2020,Guinea,2863.0,1525.0,18.0
20-05-2020,Guinea-Bissau,1038.0,42.0,6.0
20-05-2020,Guyana,125.0,46.0,10.0
20-05-2020,Haiti,533.0,21.0,21.0
20-05-2020,Vatican City,12.0,2.0,0.0
20-05-2020,Honduras,2955.0,349.0,147.0
20-05-2020,Hungary,3556.0,1412.0,467.0
20-05-2020,Iceland,1802.0,1789.0,10.0
20-05-2020,India,106475.0,42309.0,3302.0
20-05-2020,Indonesia,18496.0,4467.0,1221.0
20-05-2020,Iran,124603.0,97173.0,7119.0
20-05-2020,Iraq,3611.0,2366.0,131.0
20-05-2020,Ireland,24251.0,19470.0,1561.0
20-05-2020,Israel,16659.0,13435.0,278.0
20-05-2020,Italy,226699.0,129401.0,32169.0
20-05-2020,Jamaica,520.0,145.0,9.0
20-05-2020,Japan,16367.0,11564.0,768.0
20-05-2020,Jordan,649.0,417.0,9.0
20-05-2020,Kazakhstan,6751.0,3598.0,35.0
20-05-2020,Kenya,963.0,358.0,50.0
20-05-2020,South Korea,11110.0,10066.0,263.0
20-05-2020,Kosovo,989.0,769.0,29.0
20-05-2020,Kuwait,16764.0,4681.0,121.0
20-05-2020,Kyrgyzstan,1243.0,898.0,14.0
20-05-2020,Laos,19.0,14.0,0.0
20-05-2020,Latvia,1012.0,694.0,21.0
20-05-2020,Lebanon,954.0,251.0,26.0
20-05-2020,Lesotho,1.0,0.0,0.0
20-05-2020,Liberia,233.0,125.0,23.0
20-05-2020,Libya,68.0,35.0,3.0
20-05-2020,Liechtenstein,82.0,55.0,1.0
20-05-2020,Lithuania,1562.0,1025.0,60.0
20-05-2020,Luxembourg,3958.0,3718.0,109.0
20-05-2020,MS Zaandam,9.0,0.0,2.0
20-05-2020,Madagascar,326.0,119.0,2.0
20-05-2020,Malawi,70.0,27.0,3.0
20-05-2020,Malaysia,6978.0,5646.0,114.0
20-05-2020,Maldives,1143.0,91.0,4.0
20-05-2020,Mali,901.0,529.0,53.0
20-05-2020,Malta,569.0,460.0,6.0
20-05-2020,Mauritania,131.0,7.0,4.0
20-05-2020,Mauritius,332.0,322.0,10.0
20-05-2020,Mexico,54346.0,37325.0,5666.0
20-05-2020,Moldova,6340.0,2508.0,221.0
20-05-2020,Monaco,97.0,87.0,4.0
20-05-2020,Mongolia,140.0,26.0,0.0
20-05-2020,Montenegro,324.0,312.0,9.0
20-05-2020,Morocco,7023.0,3901.0,193.0
20-05-2020,Mozambique,146.0,44.0,0.0
20-05-2020,Namibia,16.0,13.0,0.0
20-05-2020,Nepal,402.0,37.0,2.0
20-05-2020,Netherlands,44449.0,167.0,5734.0
20-05-2020,New Zealand,1503.0,1447.0,21.0
20-05-2020,Nicaragua,254.0,199.0,17.0
20-05-2020,Niger,914.0,734.0,55.0
20-05-2020,Nigeria,6401.0,1734.0,192.0
20-05-2020,North Macedonia,1839.0,1351.0,106.0
20-05-2020,Norway,8267.0,32.0,233.0
20-05-2020,Oman,5671.0,1574.0,27.0
20-05-2020,Pakistan,45898.0,13101.0,985.0
20-05-2020,Panama,9867.0,6194.0,281.0
20-05-2020,Papua New Guinea,8.0,8.0,0.0
20-05-2020,Paraguay,829.0,230.0,11.0
20-05-2020,Peru,99483.0,36524.0,2914.0
20-05-2020,Philippines,12942.0,2843.0,837.0
20-05-2020,Poland,19268.0,7903.0,948.0
20-05-2020,Portugal,29432.0,6431.0,1247.0
20-05-2020,Qatar,35606.0,5634.0,15.0
20-05-2020,Romania,17191.0,10166.0,1137.0
20-05-2020,Russia,299941.0,76130.0,2837.0
20-05-2020,Rwanda,308.0,209.0,0.0
20-05-2020,Saint Kitts and Nevis,15.0,15.0,0.0
20-05-2020,Saint Lucia,18.0,18.0,0.0
20-05-2020,Saint Vincent and the Grenadines,17.0,14.0,0.0
20-05-2020,San Marino,655.0,211.0,41.0
20-05-2020,Sao Tome and Principe,251.0,4.0,8.0
20-05-2020,Saudi Arabia,59854.0,31634.0,329.0
20-05-2020,Senegal,2617.0,1133.0,30.0
20-05-2020,Serbia,10733.0,4904.0,234.0
20-05-2020,Seychelles,11.0,11.0,0.0
20-05-2020,Sierra Leone,534.0,167.0,33.0
20-05-2020,Singapore,28794.0,10365.0,22.0
20-05-2020,Slovakia,1495.0,1192.0,28.0
20-05-2020,Slovenia,1467.0,1338.0,104.0
20-05-2020,Somalia,1502.0,178.0,59.0
20-05-2020,South Africa,17200.0,7960.0,312.0
20-05-2020,South Sudan,290.0,4.0,4.0
20-05-2020,Spain,232037.0,150376.0,27778.0
20-05-2020,Sri Lanka,1027.0,569.0,9.0
20-05-2020,Sudan,2728.0,286.0,111.0
20-05-2020,Suriname,11.0,9.0,1.0
20-05-2020,Sweden,30799.0,0.0,3743.0
20-05-2020,Switzerland,30618.0,27700.0,1891.0
20-05-2020,Syria,58.0,36.0,3.0
20-05-2020,Taiwan,440.0,398.0,7.0
20-05-2020,Tajikistan,1936.0,641.0,41.0
20-05-2020,Tanzania,509.0,183.0,21.0
20-05-2020,Thailand,3033.0,2857.0,56.0
20-05-2020,Timor-Leste,24.0,24.0,0.0
20-05-2020,Togo,338.0,107.0,12.0
20-05-2020,Trinidad and Tobago,116.0,107.0,8.0
20-05-2020,Tunisia,1044.0,826.0,47.0
20-05-2020,Turkey,151615.0,112895.0,4199.0
20-05-2020,United States of America,1535349.0,289392.0,92965.0
20-05-2020,Uganda,260.0,63.0,0.0
20-05-2020,Ukraine,18876.0,5632.0,548.0
20-05-2020,United Arab Emirates,25063.0,10791.0,227.0
20-05-2020,United Kingdom,236867.0,1099.0,35422.0
20-05-2020,Uruguay,738.0,579.0,20.0
20-05-2020,Uzbekistan,2855.0,2338.0,13.0
20-05-2020,Venezuela,749.0,253.0,10.0
20-05-2020,Vietnam,324.0,263.0,0.0
20-05-2020,West Bank and Gaza,391.0,346.0,2.0
20-05-2020,Western Sahara,6.0,6.0,0.0
20-05-2020,Yemen,167.0,5.0,28.0
20-05-2020,Zambia,772.0,192.0,7.0
20-05-2020,Zimbabwe,46.0,18.0,4.0
20-05-2020,Global Total,4892934.0,1834636.0,324375.0
21-05-2020,Afghanistan,8145.0,930.0,187.0
21-05-2020,Albania,964.0,758.0,31.0
21-05-2020,Algeria,7542.0,3968.0,568.0
21-05-2020,Andorra,762.0,639.0,51.0
21-05-2020,Angola,52.0,17.0,3.0
21-05-2020,Antigua and Barbuda,25.0,19.0,3.0
21-05-2020,Argentina,9283.0,2933.0,403.0
21-05-2020,Armenia,5271.0,2419.0,67.0
21-05-2020,Australia,7081.0,6470.0,100.0
21-05-2020,Austria,16353.0,14882.0,633.0
21-05-2020,Azerbaijan,3631.0,2253.0,43.0
21-05-2020,Bahamas,97.0,43.0,11.0
21-05-2020,Bahrain,7888.0,3568.0,12.0
21-05-2020,Bangladesh,26738.0,5207.0,386.0
21-05-2020,Barbados,90.0,70.0,7.0
21-05-2020,Belarus,32426.0,11415.0,179.0
21-05-2020,Belgium,55983.0,14847.0,9150.0
21-05-2020,Belize,18.0,16.0,2.0
21-05-2020,Benin,130.0,57.0,2.0
21-05-2020,Bhutan,21.0,5.0,0.0
21-05-2020,Bolivia,4919.0,553.0,199.0
21-05-2020,Bosnia and Herzegovina,2338.0,1557.0,136.0
21-05-2020,Botswana,25.0,17.0,1.0
21-05-2020,Brazil,291579.0,116683.0,18859.0
21-05-2020,Brunei,141.0,136.0,1.0
21-05-2020,Bulgaria,2292.0,684.0,116.0
21-05-2020,Burkina Faso,809.0,661.0,52.0
21-05-2020,Burma,199.0,108.0,6.0
21-05-2020,Burundi,42.0,20.0,1.0
21-05-2020,Cabo Verde,349.0,85.0,3.0
21-05-2020,Cambodia,122.0,122.0,0.0
21-05-2020,Cameroon,3733.0,1595.0,146.0
21-05-2020,Canada,81575.0,40793.0,6150.0
21-05-2020,Central African Republic,418.0,18.0,0.0
21-05-2020,Chad,565.0,177.0,57.0
21-05-2020,Chile,53617.0,22504.0,544.0
21-05-2020,China,84063.0,79310.0,4638.0
21-05-2020,Colombia,17687.0,4256.0,630.0
21-05-2020,Comoros,34.0,8.0,1.0
21-05-2020,Congo (Brazzaville),420.0,132.0,15.0
21-05-2020,Congo (Kinshasa),1731.0,302.0,61.0
21-05-2020,Costa Rica,897.0,582.0,10.0
21-05-2020,Cote d'Ivoire,2231.0,1083.0,29.0
21-05-2020,Croatia,2234.0,1978.0,96.0
21-05-2020,Cuba,1900.0,1573.0,79.0
21-05-2020,Cyprus,922.0,516.0,17.0
21-05-2020,Czech Republic,8721.0,5830.0,304.0
21-05-2020,Denmark,11315.0,9734.0,554.0
21-05-2020,Diamond Princess,712.0,651.0,13.0
21-05-2020,Djibouti,1828.0,1052.0,9.0
21-05-2020,Dominica,16.0,16.0,0.0
21-05-2020,Dominican Republic,13477.0,7142.0,446.0
21-05-2020,Ecuador,34854.0,3557.0,2888.0
21-05-2020,Egypt,14229.0,3994.0,680.0
21-05-2020,El Salvador,1571.0,537.0,31.0
21-05-2020,Equatorial Guinea,890.0,22.0,7.0
21-05-2020,Eritrea,39.0,39.0,0.0
21-05-2020,Estonia,1794.0,956.0,64.0
21-05-2020,Eswatini,217.0,97.0,2.0
21-05-2020,Ethiopia,389.0,122.0,5.0
21-05-2020,Fiji,18.0,15.0,0.0
21-05-2020,Finland,6443.0,4800.0,304.0
21-05-2020,France,181700.0,63472.0,28135.0
21-05-2020,Gabon,1567.0,365.0,12.0
21-05-2020,Gambia,24.0,13.0,1.0
21-05-2020,Georgia,713.0,475.0,12.0
21-05-2020,Germany,178473.0,156966.0,8144.0
21-05-2020,Ghana,6269.0,1898.0,31.0
21-05-2020,Greece,2850.0,1374.0,166.0
21-05-2020,Grenada,22.0,17.0,0.0
21-05-2020,Guatemala,2265.0,159.0,45.0
21-05-2020,Guinea,2863.0,1525.0,18.0
21-05-2020,Guinea-Bissau,1089.0,42.0,6.0
21-05-2020,Guyana,125.0,47.0,10.0
21-05-2020,Haiti,596.0,21.0,22.0
21-05-2020,Vatican City,12.0,2.0,0.0
21-05-2020,Honduras,2955.0,349.0,147.0
21-05-2020,Hungary,3598.0,1454.0,470.0
21-05-2020,Iceland,1803.0,1789.0,10.0
21-05-2020,India,112028.0,45422.0,3434.0
21-05-2020,Indonesia,19189.0,4575.0,1242.0
21-05-2020,Iran,126949.0,98808.0,7183.0
21-05-2020,Iraq,3724.0,2438.0,134.0
21-05-2020,Ireland,24315.0,21060.0,1571.0
21-05-2020,Israel,16667.0,13504.0,279.0
21-05-2020,Italy,227364.0,132282.0,32330.0
21-05-2020,Jamaica,529.0,171.0,9.0
21-05-2020,Japan,16367.0,11564.0,768.0
21-05-2020,Jordan,672.0,446.0,9.0
21-05-2020,Kazakhstan,6969.0,3734.0,35.0
21-05-2020,Kenya,1029.0,366.0,50.0
21-05-2020,South Korea,11122.0,10135.0,264.0
21-05-2020,Kosovo,989.0,769.0,29.0
21-05-2020,Kuwait,17568.0,4885.0,124.0
21-05-2020,Kyrgyzstan,1270.0,910.0,14.0
21-05-2020,Laos,19.0,14.0,0.0
21-05-2020,Latvia,1016.0,694.0,21.0
21-05-2020,Lebanon,961.0,251.0,26.0
21-05-2020,Lesotho,1.0,0.0,0.0
21-05-2020,Liberia,238.0,128.0,23.0
21-05-2020,Libya,69.0,35.0,3.0
21-05-2020,Liechtenstein,82.0,55.0,1.0
21-05-2020,Lithuania,1577.0,1049.0,60.0
21-05-2020,Luxembourg,3971.0,3728.0,109.0
21-05-2020,MS Zaandam,9.0,0.0,2.0
21-05-2020,Madagascar,371.0,131.0,2.0
21-05-2020,Malawi,71.0,27.0,3.0
21-05-2020,Malaysia,7009.0,5706.0,114.0
21-05-2020,Maldives,1186.0,91.0,4.0
21-05-2020,Mali,931.0,543.0,55.0
21-05-2020,Malta,584.0,465.0,6.0
21-05-2020,Mauritania,141.0,7.0,4.0
21-05-2020,Mauritius,332.0,322.0,10.0
21-05-2020,Mexico,56594.0,38419.0,6090.0
21-05-2020,Moldova,6553.0,2953.0,228.0
21-05-2020,Monaco,97.0,90.0,4.0
21-05-2020,Mongolia,140.0,26.0,0.0
21-05-2020,Montenegro,324.0,312.0,9.0
21-05-2020,Morocco,7133.0,4098.0,194.0
21-05-2020,Mozambique,156.0,48.0,0.0
21-05-2020,Namibia,16.0,14.0,0.0
21-05-2020,Nepal,427.0,45.0,2.0
21-05-2020,Netherlands,44647.0,169.0,5767.0
21-05-2020,New Zealand,1503.0,1452.0,21.0
21-05-2020,Nicaragua,254.0,199.0,17.0
21-05-2020,Niger,920.0,738.0,58.0
21-05-2020,Nigeria,6677.0,1840.0,200.0
21-05-2020,North Macedonia,1858.0,1367.0,110.0
21-05-2020,Norway,8281.0,32.0,234.0
21-05-2020,Oman,6043.0,1661.0,30.0
21-05-2020,Pakistan,48091.0,14155.0,1017.0
21-05-2020,Panama,9977.0,6194.0,287.0
21-05-2020,Papua New Guinea,8.0,8.0,0.0
21-05-2020,Paraguay,833.0,242.0,11.0
21-05-2020,Peru,104020.0,41968.0,3024.0
21-05-2020,Philippines,13221.0,2932.0,842.0
21-05-2020,Poland,19739.0,8183.0,962.0
21-05-2020,Portugal,29660.0,6452.0,1263.0
21-05-2020,Qatar,37097.0,6600.0,16.0
21-05-2020,Romania,17387.0,10356.0,1147.0
21-05-2020,Russia,308705.0,85392.0,2972.0
21-05-2020,Rwanda,314.0,216.0,0.0
21-05-2020,Saint Kitts and Nevis,15.0,15.0,0.0
21-05-2020,Saint Lucia,18.0,18.0,0.0
21-05-2020,Saint Vincent and the Grenadines,18.0,14.0,0.0
21-05-2020,San Marino,656.0,220.0,41.0
21-05-2020,Sao Tome and Principe,251.0,4.0,8.0
21-05-2020,Saudi Arabia,62545.0,33478.0,339.0
21-05-2020,Senegal,2714.0,1186.0,30.0
21-05-2020,Serbia,10833.0,5067.0,235.0
21-05-2020,Seychelles,11.0,11.0,0.0
21-05-2020,Sierra Leone,570.0,205.0,34.0
21-05-2020,Singapore,29364.0,11207.0,22.0
21-05-2020,Slovakia,1496.0,1231.0,28.0
21-05-2020,Slovenia,1468.0,1340.0,105.0
21-05-2020,Somalia,1573.0,188.0,61.0
21-05-2020,South Africa,18003.0,8950.0,339.0
21-05-2020,South Sudan,290.0,4.0,4.0
21-05-2020,Spain,232555.0,150376.0,27888.0
21-05-2020,Sri Lanka,1028.0,584.0,9.0
21-05-2020,Sudan,2728.0,286.0,111.0
21-05-2020,Suriname,11.0,9.0,1.0
21-05-2020,Sweden,31523.0,0.0,3831.0
21-05-2020,Switzerland,30658.0,27800.0,1892.0
21-05-2020,Syria,58.0,36.0,3.0
21-05-2020,Taiwan,440.0,398.0,7.0
21-05-2020,Tajikistan,2140.0,470.0,41.0
21-05-2020,Tanzania,509.0,183.0,21.0
21-05-2020,Thailand,3034.0,2888.0,56.0
21-05-2020,Timor-Leste,24.0,24.0,0.0
21-05-2020,Togo,340.0,110.0,12.0
21-05-2020,Trinidad and Tobago,116.0,107.0,8.0
21-05-2020,Tunisia,1045.0,862.0,47.0
21-05-2020,Turkey,152587.0,113987.0,4222.0
21-05-2020,United States of America,1558970.0,294312.0,94528.0
21-05-2020,Uganda,264.0,65.0,0.0
21-05-2020,Ukraine,19230.0,5955.0,564.0
21-05-2020,United Arab Emirates,26004.0,11809.0,233.0
21-05-2020,United Kingdom,239579.0,1116.0,35786.0
21-05-2020,Uruguay,746.0,588.0,20.0
21-05-2020,Uzbekistan,2939.0,2372.0,13.0
21-05-2020,Venezuela,824.0,262.0,10.0
21-05-2020,Vietnam,324.0,263.0,0.0
21-05-2020,West Bank and Gaza,398.0,346.0,2.0
21-05-2020,Western Sahara,6.0,6.0,0.0
21-05-2020,Yemen,184.0,5.0,30.0
21-05-2020,Zambia,832.0,197.0,7.0
21-05-2020,Zimbabwe,48.0,18.0,4.0
21-05-2020,Global Total,4995742.0,1893549.0,329236.0
22-05-2020,Afghanistan,8676.0,938.0,193.0
22-05-2020,Albania,969.0,771.0,31.0
22-05-2020,Algeria,7728.0,4062.0,575.0
22-05-2020,Andorra,762.0,639.0,51.0
22-05-2020,Angola,58.0,17.0,3.0
22-05-2020,Antigua and Barbuda,25.0,19.0,3.0
22-05-2020,Argentina,9931.0,3032.0,416.0
22-05-2020,Armenia,5606.0,2581.0,70.0
22-05-2020,Australia,7095.0,6478.0,101.0
22-05-2020,Austria,16404.0,14951.0,633.0
22-05-2020,Azerbaijan,3749.0,2340.0,44.0
22-05-2020,Bahamas,97.0,44.0,11.0
22-05-2020,Bahrain,8174.0,3873.0,12.0
22-05-2020,Bangladesh,28511.0,5602.0,408.0
22-05-2020,Barbados,90.0,70.0,7.0
22-05-2020,Belarus,33371.0,12057.0,185.0
22-05-2020,Belgium,56235.0,14988.0,9186.0
22-05-2020,Belize,18.0,16.0,2.0
22-05-2020,Benin,135.0,61.0,3.0
22-05-2020,Bhutan,21.0,6.0,0.0
22-05-2020,Bolivia,5187.0,561.0,215.0
22-05-2020,Bosnia and Herzegovina,2350.0,1596.0,140.0
22-05-2020,Botswana,29.0,19.0,1.0
22-05-2020,Brazil,310087.0,125960.0,20047.0
22-05-2020,Brunei,141.0,136.0,1.0
22-05-2020,Bulgaria,2331.0,727.0,120.0
22-05-2020,Burkina Faso,812.0,669.0,52.0
22-05-2020,Burma,199.0,108.0,6.0
22-05-2020,Burundi,42.0,20.0,1.0
22-05-2020,Cabo Verde,356.0,95.0,3.0
22-05-2020,Cambodia,123.0,122.0,0.0
22-05-2020,Cameroon,4288.0,1808.0,156.0
22-05-2020,Canada,82742.0,41731.0,6267.0
22-05-2020,Central African Republic,436.0,18.0,0.0
22-05-2020,Chad,588.0,186.0,58.0
22-05-2020,Chile,57581.0,23992.0,589.0
22-05-2020,China,84063.0,79310.0,4638.0
22-05-2020,Colombia,18330.0,4431.0,652.0
22-05-2020,Comoros,34.0,8.0,1.0
22-05-2020,Congo (Brazzaville),469.0,137.0,16.0
22-05-2020,Congo (Kinshasa),1835.0,303.0,61.0
22-05-2020,Costa Rica,903.0,592.0,10.0
22-05-2020,Cote d'Ivoire,2301.0,1100.0,29.0
22-05-2020,Croatia,2237.0,1978.0,97.0
22-05-2020,Cuba,1908.0,1603.0,80.0
22-05-2020,Cyprus,923.0,561.0,17.0
22-05-2020,Czech Republic,8754.0,5926.0,306.0
22-05-2020,Denmark,11380.0,9841.0,561.0
22-05-2020,Diamond Princess,712.0,651.0,13.0
22-05-2020,Djibouti,2047.0,1055.0,10.0
22-05-2020,Dominica,16.0,16.0,0.0
22-05-2020,Dominican Republic,13657.0,7366.0,448.0
22-05-2020,Ecuador,35306.0,3557.0,2939.0
22-05-2020,Egypt,15003.0,4217.0,696.0
22-05-2020,El Salvador,1640.0,544.0,33.0
22-05-2020,Equatorial Guinea,903.0,22.0,10.0
22-05-2020,Eritrea,39.0,39.0,0.0
22-05-2020,Estonia,1800.0,1488.0,64.0
22-05-2020,Eswatini,220.0,112.0,2.0
22-05-2020,Ethiopia,399.0,123.0,5.0
22-05-2020,Fiji,18.0,15.0,0.0
22-05-2020,Finland,6493.0,4800.0,306.0
22-05-2020,France,181951.0,63976.0,28218.0
22-05-2020,Gabon,1567.0,365.0,12.0
22-05-2020,Gambia,24.0,13.0,1.0
22-05-2020,Georgia,721.0,485.0,12.0
22-05-2020,Germany,179021.0,158087.0,8203.0
22-05-2020,Ghana,6269.0,1898.0,31.0
22-05-2020,Greece,2853.0,1374.0,168.0
22-05-2020,Grenada,22.0,17.0,0.0
22-05-2020,Guatemala,2512.0,222.0,48.0
22-05-2020,Guinea,3067.0,1575.0,18.0
22-05-2020,Guinea-Bissau,1109.0,42.0,6.0
22-05-2020,Guyana,127.0,57.0,10.0
22-05-2020,Haiti,734.0,21.0,25.0
22-05-2020,Vatican City,12.0,2.0,0.0
22-05-2020,Honduras,3204.0,397.0,156.0
22-05-2020,Hungary,3641.0,1509.0,473.0
22-05-2020,Iceland,1803.0,1790.0,10.0
22-05-2020,India,118226.0,48553.0,3584.0
22-05-2020,Indonesia,20162.0,4838.0,1278.0
22-05-2020,Iran,129341.0,100564.0,7249.0
22-05-2020,Iraq,3877.0,2483.0,140.0
22-05-2020,Ireland,24391.0,21060.0,1583.0
22-05-2020,Israel,16683.0,13724.0,279.0
22-05-2020,Italy,228006.0,134560.0,32486.0
22-05-2020,Jamaica,534.0,181.0,9.0
22-05-2020,Japan,16424.0,12672.0,777.0
22-05-2020,Jordan,684.0,457.0,9.0
22-05-2020,Kazakhstan,7234.0,3843.0,35.0
22-05-2020,Kenya,1109.0,375.0,50.0
22-05-2020,South Korea,11142.0,10162.0,264.0
22-05-2020,Kosovo,1003.0,772.0,29.0
22-05-2020,Kuwait,18609.0,5205.0,129.0
22-05-2020,Kyrgyzstan,1313.0,923.0,14.0
22-05-2020,Laos,19.0,14.0,0.0
22-05-2020,Latvia,1025.0,694.0,22.0
22-05-2020,Lebanon,1024.0,663.0,26.0
22-05-2020,Lesotho,1.0,0.0,0.0
22-05-2020,Liberia,240.0,131.0,23.0
22-05-2020,Libya,71.0,35.0,3.0
22-05-2020,Liechtenstein,82.0,55.0,1.0
22-05-2020,Lithuania,1593.0,1049.0,61.0
22-05-2020,Luxembourg,3980.0,3741.0,109.0
22-05-2020,MS Zaandam,9.0,0.0,2.0
22-05-2020,Madagascar,405.0,131.0,2.0
22-05-2020,Malawi,72.0,27.0,3.0
22-05-2020,Malaysia,7059.0,5796.0,114.0
22-05-2020,Maldives,1216.0,91.0,4.0
22-05-2020,Mali,947.0,558.0,60.0
22-05-2020,Malta,599.0,468.0,6.0
22-05-2020,Mauritania,173.0,7.0,5.0
22-05-2020,Mauritius,332.0,322.0,10.0
22-05-2020,Mexico,59567.0,40152.0,6510.0
22-05-2020,Moldova,6704.0,2953.0,233.0
22-05-2020,Monaco,97.0,90.0,4.0
22-05-2020,Mongolia,140.0,26.0,0.0
22-05-2020,Montenegro,324.0,314.0,9.0
22-05-2020,Morocco,7211.0,4280.0,196.0
22-05-2020,Mozambique,162.0,48.0,0.0
22-05-2020,Namibia,18.0,14.0,0.0
22-05-2020,Nepal,457.0,49.0,3.0
22-05-2020,Netherlands,44900.0,169.0,5794.0
22-05-2020,New Zealand,1504.0,1455.0,21.0
22-05-2020,Nicaragua,279.0,199.0,17.0
22-05-2020,Niger,924.0,753.0,60.0
22-05-2020,Nigeria,7016.0,1907.0,211.0
22-05-2020,North Macedonia,1898.0,1378.0,111.0
22-05-2020,Norway,8309.0,32.0,235.0
22-05-2020,Oman,6370.0,1821.0,31.0
22-05-2020,Pakistan,50694.0,15201.0,1067.0
22-05-2020,Panama,10116.0,6245.0,291.0
22-05-2020,Papua New Guinea,8.0,8.0,0.0
22-05-2020,Paraguay,836.0,256.0,11.0
22-05-2020,Peru,108769.0,43587.0,3148.0
